id,timestamp,text
524082649,2009-06-01T06:50:53Z,listening to music to help soothe the soul r&amp;b classics 
524093664,2009-06-01T06:52:01Z,is spending her last day in pa for a while with her love and his family  home tomorrow..let me know if anything is going on tomorrow nite
524094525,2009-06-01T06:52:07Z,rip passengers of missing air france plane... thoughts are with the family's   http://bit.ly/uuhqi
524113799,2009-06-01T06:54:09Z,"@primalmusic ohhh the boyle. bless her, the poor love's gone a bit batty. oh nooooo "
524130162,2009-06-01T06:55:52Z,"darnnn, i lost my headphonees, so i can't listen to musiccc on my phone without like blasting it "
524194101,2009-06-01T07:02:14Z,wants to start a band.  i love music too much to be missing out on it.
524275801,2009-06-01T07:10:29Z,pissed off that i hav 2 travel in this hot weather! 
524293396,2009-06-01T07:12:15Z,there is an urgent need to switch the fan on!  the tropical equatorial climate is killing me...ttsh is indeed taking measures against h1n1
524295964,2009-06-01T07:12:31Z,"i want to download new music, but every hard drive i own is full "
524297587,2009-06-01T07:12:41Z,"breaking my no-new-knitting-projects rule to make padded crutch cozies for jessy jynx, who broke her leg at #derby saturday night. "
524308121,2009-06-01T07:13:48Z,"@katieroxmusic having issues pre-ordering :'(  got my  copy, but trying to get another for a gift and it's not allowing me "
524333176,2009-06-01T07:16:25Z,goin park in a bit then ive got travel and tourism work to do. oh and history 
524384436,2009-06-01T07:21:30Z,not lovin my nutrition and health class  so boring
524388688,2009-06-01T07:21:55Z,@fightstarmusic ahhhh i want to go 
524393395,2009-06-01T07:22:22Z,i think there will be no traveling this summer for me 
524408429,2009-06-01T07:23:49Z,at a funeral. i hate organ music.  no organ music at my funeral please!!
524412954,2009-06-01T07:24:14Z,is done wit the mixtape and ready to start distributin just ain't got no cover  shit sux. but good music doesn't need a appearance....
524434824,2009-06-01T07:26:20Z,"if there's anyone who needs to see my family even less than me, it's him "
524452976,2009-06-01T07:28:08Z,@stevehuff i'm so sorry. my thoughts are with your family. 
524462630,2009-06-01T07:29:04Z,"air france 447. so sad. didn't want 2 start the month off like this. please pray for the passengers &amp; family members w/me. so horrific, "
524471137,2009-06-01T07:29:56Z,watched &quot;dreamer&quot; last night with my girls. i never cried during sad movies until i had kids. 
524472831,2009-06-01T07:30:05Z,just watched the last epi of the hills  .. now family bbq!
524497471,2009-06-01T07:32:27Z,eeeww! i spilled o.j. all over the fridge! and cleaning it up is almost like cleaning up puke!  nasty!!!!  ____family force ____
524514771,2009-06-01T07:34:10Z,cant find his phone and might have left it at the movies last night 
524516669,2009-06-01T07:34:21Z,see this is why i hate airplanes so sad at family of air france 447 passengers 
524517571,2009-06-01T07:34:26Z,eeew! i spilled o.j. all over the refrigerator! and cleaning it up is like cleaning up puke! nasty!!!!!!   ***family force 5***
524532595,2009-06-01T07:35:56Z,just got word that a dear family friend who was like a grandfather to me growing up passed away... 
524553978,2009-06-01T07:38:04Z,does anyone know how a christian would stop racial discrimination? i need it for my re omework.. i cant find anything 
524564958,2009-06-01T07:39:08Z,mtv movies tf trailer on youtube is dead  anoyne knows another one?
524618045,2009-06-01T07:44:15Z,@paintingfaces i do! i wish tim gunn could pay me a visit and help me revamp my wardrobe. 
524643135,2009-06-01T07:46:43Z,"missing my family, haven't seen them since thanksgiving. sad lip "
524656450,2009-06-01T07:48:02Z,"@patrikianpolk that's sad, poor cici can't get musiclovers to buy her cd the old fashioned way "
524664891,2009-06-01T07:48:51Z,chillen in joni's room... there isnt nobody in sckool today.. due do protesting on the island!!! 
524685118,2009-06-01T07:50:48Z,sitting at the doctor's office. way too many visits to the doctor by my family lately   -*les*
524700716,2009-06-01T07:52:19Z,"i have fallen off the exercise wagon  #fb great monday, not!"
524709347,2009-06-01T07:53:10Z,human nutrition test 2day.microbio test 2morrow.nutrition project wed. &amp;&amp; another micro test thursday.soo much! missin my bookz  
524771827,2009-06-01T07:59:24Z,@shinybiscuit i have been trying to get photoshop for months  no interest in music.
524785848,2009-06-01T08:00:40Z,very sad about the air france accident.  i travel sometimes trough the ocean and it scares me now.. :-/
524788526,2009-06-01T08:00:55Z,"f*ck you very much, emusic. dropping me from 90 to 50 downloads a month (w/o a price drop) means i've found another way to trim my budget "
524814337,2009-06-01T08:03:27Z,"great we in dunkerque/bergues ! shinning sun (= sunburn), blue sky, hookah, b-days and a huge part of my family :-d i'm back tonight "
524836810,2009-06-01T08:05:41Z,had the very sobering realization a couple of weeks ago that getting permission to use music in an indie film costs shite tons of money 
524846540,2009-06-01T08:06:38Z,home pt came 2day. got new exercises. they r gonna hurt like hell.  
524849068,2009-06-01T08:06:53Z,@muchmusic what about simple plan? 
524854626,2009-06-01T08:07:26Z,@mfmusic can u dm me that j$p link? i'm at work...cant access it right now 
524858020,2009-06-01T08:07:46Z,i hate your pollution la. my allergies hates you too.  i can't get my allergies to stop. 
524892780,2009-06-01T08:11:09Z,"screw that, i need to record my music coursework "
524913881,2009-06-01T08:13:11Z,"beddy byez, sickling  missin my family, want 2 hug j :*( &amp; don't no how 2 uze this..............yet?? lol"
524914383,2009-06-01T08:13:14Z,@jewelstaite it happened when mtv stopped playing music and became a reality tv network 
524974956,2009-06-01T08:19:05Z,@art_pollution oh my gosh!  wow i am so sorry!  
524977757,2009-06-01T08:19:21Z,work days last so long without music 
524979884,2009-06-01T08:19:34Z,"awake! eating, gym, then movies with either linds or the ginger, but apparently i'm never allowed to hang out with both at once. "
524981271,2009-06-01T08:19:43Z,"summer school or barcelona?  if i go to barcelona, i will fail my class...can have that on my gpa :\...no traveling for me  "
524991702,2009-06-01T08:20:42Z,@ashleyhonsinger cool...i want something for travel but fees 
525035880,2009-06-01T08:25:04Z,at school im music class 
525064111,2009-06-01T08:27:50Z,wishing my @albaseoneanton sweet dreams and safe travels. shanghai will miss you dearly and so will i 
525093619,2009-06-01T08:30:43Z,how is it 12:30 already!?! must go have some lunch &amp; pack up for work. got no knitting done this morning - bah! 
525120842,2009-06-01T08:33:21Z,"my heart goes out to everyone who was involved in the air france plane crash today, and all their family and friends.xx  :/"
525124325,2009-06-01T08:33:41Z,very sad about the air france accident.  i sometimes need to travel over the ocean and it scares me now.. :-/
525157035,2009-06-01T08:36:53Z,@jeridansky only 1 independent and it focuses mostly on historical stuff-there used to be a really nice one years ago but it closed 
525165856,2009-06-01T08:37:46Z,"lying on the couch, convincing myself to go to bed. grrah to school and all the work and travel it entails. "
525176904,2009-06-01T08:38:54Z,"@greeneyedjen same ongoing repeat too.... halo, o o o o , o ooo , ooo   lol what is happening to music  "
525177685,2009-06-01T08:38:59Z,@alexandramusic alex  you havn't twittered as much since you been back
525177773,2009-06-01T08:38:59Z,"left my ipod at home today, so no #musicmonday for me.  "
525185202,2009-06-01T08:39:43Z,stupid paintings 
525248439,2009-06-01T08:45:52Z,we're losing team member to warmer climates..  but now there's an opening for a product manager position - if you're interested ping me!
525264821,2009-06-01T08:47:28Z,bout to go handle sum bizness; hate this part of the music industry 
525285016,2009-06-01T08:49:27Z,i don't want to go home  i broke the door and kristy will play shitty music.
525385492,2009-06-01T08:59:17Z,exhausted after an incredible crazy fun weekend visiting the extended family.  fingers crossed delta brings me my luggage today 
525402186,2009-06-01T09:00:48Z,"#cbcradio2's stream is coming in wacked at the office. keeps stopping randomly, then picking back up. i want my classical music. "
525409362,2009-06-01T09:01:31Z,@ginger_sling  let's set up that polaroid shoot asap! im willing to travel
525413093,2009-06-01T09:01:52Z,"@jen_cook   there's just not enough time in the day to work, eat, sleep, and exercise."
525445197,2009-06-01T09:05:00Z,damn. how could they cancel terminator: the sarah connor chronicles?!  - http://tweet.sg
525451190,2009-06-01T09:05:35Z,"wish i had my ipod to listen to my music on the way to reno wednesday, 13 hour trip with no devendra, animal collective or grizzly bear "
525518295,2009-06-01T09:12:06Z,"@coonassdotcom i am of mixed emotions, i can't wait till he comes but yet i fear 4 all that don't make it. maybe even some of my family "
525528812,2009-06-01T09:13:06Z,"a car accident took away another young, precious life yesterday  all my thoughts goes to his family. kristin, your in my thoughts &lt;3"
525540403,2009-06-01T09:14:13Z,i feel empty when not listening to music 
525579279,2009-06-01T09:17:54Z,"more and more of my family members are joining me and following me on twitter, but the bigger question: are they sticking around? no "
525614812,2009-06-01T09:21:22Z,@jasonseas but what hurts is exercise &amp; i need to be much more physically fit.  
525636376,2009-06-01T09:23:27Z,our thoughts go out to the family of the little boy who lost his life in the river dee back home yesterday. tragic. 
525639589,2009-06-01T09:23:47Z,"class then painting, and not the fun kind  slaveship"
525642340,2009-06-01T09:24:03Z,"@willie_day26 please let them be better than stadium music!!! back to life, back to reality... "
525658522,2009-06-01T09:25:37Z,@tiacolleen that just happened to me a couple of days ago. i can't go without a dryer with a family of 5. cost $208 to fix it. ugh 
525715629,2009-06-01T09:31:06Z,"school almost out for the summer, going back to utah. girlfriend will be there  all my friends wont  little to no gaming expected "
525722726,2009-06-01T09:31:47Z,@kayjaymusic aww sorry to hear that 
525751027,2009-06-01T09:34:29Z,i'm going to epcot then hollywood studios and then i must pack for the travel home. 
525769936,2009-06-01T09:36:19Z,still no luck on tha plane they cant find it nowhere so sad my heart n prayers go out to all tha familys 
525808280,2009-06-01T09:40:02Z,"believes i'm making a transition into a depression, every phone call, website, piece of mail, general convos, family, church depresses me "
525849308,2009-06-01T09:43:54Z,"@laynem lmao, thank u! unfortunately i start a course similar to statistics tomorrow and i won't have time for movies  maybe next time?"
525862252,2009-06-01T09:45:07Z,@gueritaverde &quot;no blips yet&quot;   i was really looking forward to making snap judgements about you based on your musical selections.
525886890,2009-06-01T09:47:24Z,at work listening to music and inputting test scores... this is my last day  then back to the atx for summer i! yeah!
525887817,2009-06-01T09:47:29Z,@musicfiendkicks 
525915764,2009-06-01T09:50:07Z,gardening is for a particular type of person and i'm not convinced that i'm that person. very very tired now 
525918236,2009-06-01T09:50:21Z,@imusiclab hoorah! but zip file link doesn't work  we can't wait!
525962432,2009-06-01T09:54:32Z,@fourtotheside you and your family are in my prayers. i'm sad to hear about that. 
525977532,2009-06-01T09:55:57Z,@disarmmusic ohhh bad luck guys   maybe next year. xx
526000905,2009-06-01T09:58:08Z,"@1959fordc thanks again for helping last night! @ryanstar was tweeting a lot! i miss it, bored as f in traveling hell "
526022138,2009-06-01T10:00:04Z,the air france flight was such a terrible catastrophe! makes me worried when i travel to t he galapagos in 7 days... 
526028367,2009-06-01T10:00:33Z,i realized something. kelly clarkson's music has really gone down the fucking drain these days. and i love her so much! 
526038921,2009-06-01T10:01:34Z,i wanna give out my condolences to the family of those people who were presumed dead from the disappearance of an air france plane 
526044012,2009-06-01T10:02:02Z,in a meeting. so no #musicmonday for an hour  i love meetings soooooo much not!
526047917,2009-06-01T10:02:23Z,painting my nails. i hope not destroy it..... 
526089471,2009-06-01T10:06:11Z,*i need a family*   
526160185,2009-06-01T10:12:35Z,"@chrismusick hahaha i know  go ahead, laugh at my expense! lol"
526173753,2009-06-01T10:13:51Z,"back from london, family went back to the states   i will miss them, but at least i have 2 finals and 2 papers to distract me...luckyme."
526191848,2009-06-01T10:15:34Z,is going to a retirement party.  
526275405,2009-06-01T10:23:28Z,"gardening: don't let deer netting touch the ground. found a rat snake entangled, strangled in the net. "
526285921,2009-06-01T10:24:28Z,"@markgibsonmusic i meant to tell you, i ran into greg and holly last week! we agreed downtown just isn't the same without your music! "
526287230,2009-06-01T10:24:36Z,omg! pray 4 the ppl and their familys on flight 447! 
526323428,2009-06-01T10:27:58Z,omg freakin dropped my freakin ipod! i'm sad cuz yall kno im music 24'7.... it sooths muah  maybe it is time for a upgrade to the touch
526348280,2009-06-01T10:30:20Z,i just want to go home and play music 
526369940,2009-06-01T10:32:19Z,"@shontelle_layne hey i just met you outside your hotel, you are my inspiration for life and music, just love you, i was in school unfirom "
526399889,2009-06-01T10:35:02Z,"@daniels313 i can email you a picture. as badly as i want a dog, i don't want a family's puppy who maybe ran off! "
526410870,2009-06-01T10:36:02Z,"@mowse don't have any non-rock music, nor any way to get any "
526444153,2009-06-01T10:39:13Z,"i want a cup of tea, however it means going downstair and having to face the family  ass holes"
526492160,2009-06-01T10:43:38Z,on to xbox live upgrades. last fm integration. gold only!  sky confirmed uk. hd 1080p movies. &quot;no delays...instant on.&quot; believe when seen
526496099,2009-06-01T10:44:01Z,"almost 2 years of europa travel. and i didn't put all videos online yet. (someone will kill me)  btw, youtube removed audio of london 2 "
526499557,2009-06-01T10:44:20Z,still re-writing some dumb stupid music 
526543168,2009-06-01T10:48:16Z,"well, my sticks are in the travel humi, ready to go to la, however, the way i'm feeling right now, they may just be going for a ride. "
526547792,2009-06-01T10:48:38Z,"i know that nobody reads this accept the people in my immediate family, but i no longer have the web.    only work access."
526596473,2009-06-01T10:52:42Z,"music, music, music. // vanessa carlton - twilight &lt;3 // what the f*ck is that ? my userpic is a bit . . destroyed. &gt;.&lt; // ouch. "
526618235,2009-06-01T10:54:36Z,@grantswilson feel better soon grant! there are some ugly virus things going around. we had one cycling through our family for 2 weeks 
526625088,2009-06-01T10:55:13Z,@born_to_travel aw sorry to hear that  hopefully it's not too much to get fixed
526704758,2009-06-01T11:02:15Z,family issues arising again  who to count on if i can't count on them ! oh well :/
526712224,2009-06-01T11:02:56Z,"@fly_fm yeh, i've reviewed enough movies now that i can give quiet precise ones lol.. is fly really finishing for this year next week? "
526758245,2009-06-01T11:07:12Z,"@ingridmusic its super overcast in lalaland today. metaphorically or not, its blue here as well. "
526821925,2009-06-01T11:13:18Z,what up twitter??? i've been watching movies and eating junk food all day...i don't even wanna think about how many calories already 
526838356,2009-06-01T11:14:49Z,my favorite music are x japan and perfume. but listening to music while working was prohibited by my boss recentlly 
526879055,2009-06-01T11:18:21Z,@360degreemusic g'day  - looks like the new roses kings castles track hasn't been sent to most of us. 
526883575,2009-06-01T11:18:46Z,eating lunch: according to p90x nutrition plan . . . i can't eat this much protein in one sitting :s im gonna be sick&gt;&gt;&gt;&gt; 
526904587,2009-06-01T11:20:41Z,@muchmusic aww man lol i don't have people who would retweet it :p 
526904589,2009-06-01T11:20:41Z,sigh. mom and i are going to the vet this afternoon to put down the family cat of 16+ years lily. 
526907884,2009-06-01T11:20:59Z,"microsofts e3 2009 raw content was great, but much of the stuff they showed was so gimmicky-tech demo-non gaming related.  still 2 thumbs^"
526909645,2009-06-01T11:21:09Z,wishinggg that i could go to cma musicfest!  bummer
526950170,2009-06-01T11:25:00Z,"@xxsuperhansxx sadly, i have a passionate hatred for dance music "
527002831,2009-06-01T11:29:57Z,my shoulder is on fire. too much painting with an already damaged shoulder. even simple computer stuff is causing extreme pain today. 
527010483,2009-06-01T11:30:37Z,missin my family.... 
527030610,2009-06-01T11:32:30Z,upstairs watching movies. it's all i can do. in so much pain. 
527059027,2009-06-01T11:35:10Z,@ohthatmallory things are well. just need the travel to quiet down a bit and all will be better... i was in cali last week - sacramento = 
527059722,2009-06-01T11:35:14Z,back to yearbook. family's gone 
527184564,2009-06-01T11:47:05Z,"oh and i hate brothers  can't wait til i get my mac. the whole of my family will be laptop-less except me, mua ha ha ha ha!"
527186628,2009-06-01T11:47:16Z,@stephjonesmusic to an asshole that doesn't deserve to be named lmao and i was 17. yep. 17.  lol.
527229614,2009-06-01T11:51:17Z,@ibreathemusic that was like me on friday 
527289738,2009-06-01T11:57:04Z,"@krisallenmusic haha it looks good! i juts hate how fake the animation looks, like when hes a wolf.. "
527292224,2009-06-01T11:57:18Z,@avweije76 i'm about ready to do that  maybe some @kinagrannis music to pass the time.
527293580,2009-06-01T11:57:26Z,@cuzimsooocool none of your music links worked 4 me  i dunno if its just my comp or if its not working 4 everybody. wanted 2 let u know.
527310581,2009-06-01T11:59:06Z,@musicsbb well thats no fun 
527354042,2009-06-01T12:03:08Z,"watching the chronicles of narnia, this makes me want to read the books:/ i rly need to get a library. "
527357584,2009-06-01T12:03:28Z,"i'm so sad about the air france jet crash. it's crazy, the plane just disappeared. poor travelers...  http://is.gd/lkkt"
527357842,2009-06-01T12:03:29Z,"@littleliverbird i actually had an argument with someone i know about this and said the same! tis genius, yet family guy still lives?! "
527361398,2009-06-01T12:03:50Z,@batyasmusic haha wish i could too...but gotta wake up at 10 ans study some more 
527371046,2009-06-01T12:04:45Z,@jenstar fyi i didn't go this time.  stayed home so i could do some painting.
527374923,2009-06-01T12:05:07Z,@kenziemae2 i have no music to swap 
527376990,2009-06-01T12:05:18Z,"@jocope to much contention,i don't *really* count visiting my sister in dublin as travelling.back home now and nothing else booked "
527394775,2009-06-01T12:07:01Z,sat at home so bored... revision for exams is the worst!  listening to music so it all good! 
527395578,2009-06-01T12:07:06Z,i wish you could choose your family 
527397731,2009-06-01T12:07:18Z,"a family bbq turns into a neighbourhood gathering thanks to my mother, there's never any family time anymore  feeling = sad/upset"
527419308,2009-06-01T12:09:25Z,"i want to order all of @amandapalmer's sheet music books, they look so amazing but so expensive! "
527439684,2009-06-01T12:11:23Z,watching twilight but obviously i'm too old for this 0_o so sad to grow out of cute vampire movies 
527476869,2009-06-01T12:14:59Z,yo! went to movies w/ vince last nite! fun! i hav 2 go 2 camp for 2 weeks.  i'm gonna miss him!
527487309,2009-06-01T12:15:57Z,"@asslylynn i went from loving to fly, to now getting major anxiety! i hope this doesn't lead to a phobia... i love traveling too much "
527526658,2009-06-01T12:19:43Z,@nickhoopsduhh i'm pretty sure i texted you saturday night because i was at the movies...but no reply... 
527526844,2009-06-01T12:19:44Z,@photocall_music  @wade1der  and i don't know what you are talking about?? 
527565963,2009-06-01T12:23:30Z,"i'm looking forward to catching up on my jon and kate plus 8 drama tonight. it's like i'm a part of there family, except i'm not asian. "
527568282,2009-06-01T12:23:44Z,"also, i hate seeing movies alone.  it makes me sad.  "
527595989,2009-06-01T12:26:25Z,goin for a run.....even though my ipod is dead so i have no musical motivation  but i wont let that stop me
527606270,2009-06-01T12:27:25Z,"pleased i've been able to do a couple hours gardening 3 days running. love it, but back doesn't always allow "
527633289,2009-06-01T12:30:01Z,"@makerfaire: really i like the music, don't turn it off "
527648871,2009-06-01T12:31:25Z,hopes fade for missing plane survivors  this is one of the saddest news i've heard this year. and is flying is the safest way to travel
527656365,2009-06-01T12:32:09Z,"is watching sex &amp; the city, painting my nails, and missing meesh. "
527656388,2009-06-01T12:32:09Z,is it just me but when put on hold does that elevator music make ya sleep  random thought..
527659051,2009-06-01T12:32:24Z,it makes me absolutely crazy to see my family (or anyone) throwing recyclable items away. the talks obviously do no good 
527689640,2009-06-01T12:35:22Z, there's so much music i want to have... horrible. i feel like i have done so many things today... but i haven't.. i love my bleached hair
527690893,2009-06-01T12:35:29Z,@torontothumbs really. i think they marketed wii music more than they marketed metroid prime 3. that makes me a sad panda. 
527766860,2009-06-01T12:42:49Z,@davidebest @solipsistic crap thats bad news  well ive been thinking of canceling emusic and moving to amiee street anyway
527773738,2009-06-01T12:43:29Z,i don't have my tunes for #musicmonday - is sad 
527819806,2009-06-01T12:47:52Z,likewise if psp-go is an indication of the way the gaming market is going to a download culture the second hand market doesn't look good 
527864074,2009-06-01T12:52:07Z,@mrs_music :in tears: just let him have some cereal  lmao!
527878623,2009-06-01T12:53:31Z,why do i never hear about the atlanta indie music festival till late?????  i wanted to perform boo hoo!!!
527887133,2009-06-01T12:54:20Z,going to joshuas. all we do is watch movies...  i rely on you to entertain me!
527905532,2009-06-01T12:56:04Z,well i'm feeling sad for the family of who were in air france plane that disappear  im so sorry !
527905568,2009-06-01T12:56:04Z,well i'm feeling sad for the family of who were in air france plane that disappear  im so sorry !
527907526,2009-06-01T12:56:15Z,"handling some swap drama on @craftster.  actually get to be the co-organizer, i was supposed to be...too bad it's dealing with a flaker. "
527919213,2009-06-01T12:57:23Z,"@rizzirizz i want to go 2 shows with u!  i warn u though, i usually hit on the musicians "
527964035,2009-06-01T13:01:36Z,so bored! i misread my watch as an hour ahead so im actually travelling backwards through time today. 
527969937,2009-06-01T13:02:10Z,@ddalton27 that i get crazy cause i have only slept 2 hrs yess...then have to be with family until like 10 or 11 
527971011,2009-06-01T13:02:14Z,i am praying for susan boyle and also for my kids who i will never see again after tomorrow.     the life of a music therapy intern...
527982650,2009-06-01T13:03:18Z,@brindelle hey i just read your article on iphone gaming - great job. i think i might have to buy zenonia now too...  you owe me 6 bucks
528032200,2009-06-01T13:07:56Z,"woww, i couldn't've listened to more varied music tonightt. i so wish i was born in the 70's "
528040212,2009-06-01T13:08:41Z,"@louiise_t his heart just wasn't in pop music anymore, so sad to see him go. deleon's new blog explains it.  http://symphonysoldier.com/"
528095211,2009-06-01T13:13:51Z,i really want to go to the movies but i'm too cheap to spend $10 on a two hour movie 
528106236,2009-06-01T13:14:53Z,"i want to be back in california  no, wait. i want my family to be here. yeah, sounds right.. &lt;/3"
528121356,2009-06-01T13:16:14Z,i want a music box that plays this song   http://blip.fm/~7g9fb
528139432,2009-06-01T13:17:56Z,@gdgofficial ive been listening to your music all day to help me get over the sadness that you are not coming to the uk.....  *sniff*
528169817,2009-06-01T13:20:47Z,"my ipod is broken ... now,how am i goin' 2 listen 2 my music?!!! awwhh "
528185906,2009-06-01T13:22:18Z,"@lifemusicdance  i know da feeln, i cant say on here but im on something here about u know wat!...*they* juz fkd up 42mins ago now i know"
528202861,2009-06-01T13:23:56Z,"ipod is dead, tired of my mixed cds, the radio is lame... i hate not having good music while driving "
528206416,2009-06-01T13:24:15Z,"long day today, so tired! i miss my family  10 more days!"
528290524,2009-06-01T13:32:08Z,@joshmobleymusic i'm afraid that in my current room it wouldn't help: 3 full walls of storm windows and poly'd wood with zero insulation 
528316421,2009-06-01T13:34:34Z,my prayers are with the friends and family of air france flight 447... i am so sorry 
528357910,2009-06-01T13:38:34Z,"jamming metro station, i miss the family "
528400267,2009-06-01T13:42:37Z,waiting for delayed flight to ct. don't want to leave family. 
528413090,2009-06-01T13:43:54Z,we're watching our movies alphabetically and dirty harry was up next. our burned copy doesn't play! and our vcr is broken! sad. 
528418594,2009-06-01T13:44:26Z,@justincookmusic see what you mean about transitions. not crazy about them either. or my frames. 
528443445,2009-06-01T13:46:51Z,@mollyroloff is there a new episode tonight. i miss watching the roloff family. 
528457629,2009-06-01T13:48:15Z,feeling really sick. cant do anything so just on the couch watching movies 
528500829,2009-06-01T13:52:28Z,no family bike ride tonight.  i only like rain if is paired with a thunderstorm. no such luck today...just rain. blah.
528501122,2009-06-01T13:52:29Z,i like how everyone in my family doesn't remember my name the first time they try to address me 
528524885,2009-06-01T13:54:52Z,"so a typical day for me is, waking up, exercising &amp; running &amp; exercising. then watching bootleg movies by myself.  change that please!! "
528557508,2009-06-01T13:58:10Z,@cazeliah well my nanny is no traveling nanny so thats it for her. she's on a permanent vacation  from me anyway lol.
528558060,2009-06-01T13:58:11Z,fixing dinner and then off to work out with family...but still feeling sick from incenses 
528558168,2009-06-01T13:58:12Z,@walkingmusicman no it's still away  
528558557,2009-06-01T13:58:14Z,@musicfan1uk i think i'm too tired to make signs.  i'm being such a baby today. 
528625249,2009-06-01T14:04:47Z,@kategib did jackie get twitter?? i'm off to class my dear. wish me luck at dmacc nutrition... boo 
528626936,2009-06-01T14:04:58Z,tk sent me a link to a documentary about punk music.  too bad i can't watch it right now. 
528642603,2009-06-01T14:06:30Z,@kenjbarnes1 nah man. family time for me tonight broham  we gotta hook up soon. u going to it?
528649250,2009-06-01T14:07:11Z,yea same here.. back to cleaning  *turns music up high*
528663509,2009-06-01T14:08:39Z,"had friend john come round tonight and set me up for grading, can't wait to get stuck in. paddy was a no-show with music equip "
528685019,2009-06-01T14:10:50Z,jonas brothers and mcfly are perfect .the most beautiful and best in music today came to brazil and i could only see them on television! 
528705703,2009-06-01T14:12:56Z,@papaspugs beautiful family. people are surprised when told mine was neglected &amp; adopted. pugs not status symbols 
528714510,2009-06-01T14:13:52Z,at mikado's with mary and her family. and i just got a splinter from my chopsticks 
528736097,2009-06-01T14:16:04Z,o my god just reading on this &quot;air france&quot; god  watch over the family of those on the plane 
528744587,2009-06-01T14:16:56Z,@ingridmusic please cheer up  although you're metaphors are neat.
528747639,2009-06-01T14:17:15Z,so tired  been away at the coast with family
528756331,2009-06-01T14:18:09Z,listening to music and i just finished checking my email though i'm kinda hungry 
528757162,2009-06-01T14:18:14Z,listening to music.. then studying. 
528803109,2009-06-01T14:23:02Z,doing better. went downstairs to engage w/family. heard &quot;mom&quot;  looked quickly over rt shoulder boom fell. i know better.  back upstairs 
528819736,2009-06-01T14:24:48Z,exam tomorrow  time to face the music
528840412,2009-06-01T14:26:56Z,"don't toy with my emotions, abc family!!!  it's not a new season of gilmore girls, just a season you haven't shown before "
528859697,2009-06-01T14:29:01Z,saddness twt.fm doesn't have music from my favorite bands 
528872303,2009-06-01T14:30:17Z,@hrmusic i've got a friend that's here on the twitter that does that and brooklynvegan and pop wreckoning. they'd never be up to her par. 
528881024,2009-06-01T14:31:11Z,@hrmusic i've got a friend that's here on the twitter that does that for brooklynvegan and pop wreckoning. they'd never be up to her par. 
528883975,2009-06-01T14:31:29Z,@musicislove210 i know right? she reminds me of my ex neighbor mrs. byrd. (: i miss her 
528890129,2009-06-01T14:32:08Z,"jimmy eat world &quot;splat out of luck&quot;  http://twt.fm/141483 #musicmonday -hve nvr heard this live, i don't really think i ever will either "
528892185,2009-06-01T14:32:22Z,@ddlovato &amp; @taylorswift13 listening to your music for the rest of my life. 
528971009,2009-06-01T14:40:49Z,"@reda_ i know, i think i'm going to have to dig deep for the politically and culturally relevant stuff. oof. "
528971596,2009-06-01T14:40:53Z,@knicha  it sounded like polka music 2 me ......... sorry 
528974588,2009-06-01T14:41:11Z,@heycassadee awwwh  im so sorry . i will pray for him and his family ;')
528975736,2009-06-01T14:41:19Z,didn't get my whole routine done. disappointing  but i'll be back after  my musicians guild meeting to work on it some more.
528984940,2009-06-01T14:42:18Z,long day of travel... flight was delayed...  be home soon and then on to prepare for the big day... opening day: june 6th @ staples!!!
528994025,2009-06-01T14:43:17Z,watching disney movies with the kids tonight and hoping to be asleep by 10pm after doing bible study. i miss jason! 
528995497,2009-06-01T14:43:27Z,@dspecial1 lol one is just a shuffle to workout with. the other two are to keep all my music. ion save stuff on itunes 
529010326,2009-06-01T14:45:04Z,@hilaryetravels did you really? sorry to hear  unless you're excited about it.
529059877,2009-06-01T14:50:26Z,procrastination! &gt;.&gt; don't wanna do my english work. grrrrrr. my zune broke today; fml. no more music. 
529068094,2009-06-01T14:51:18Z,"@isay15 yeah. so i won't go to balanga, pay movies and watch it. but i just found out that i have to have a credit card to watch. grrrr.  "
529097147,2009-06-01T14:54:30Z,"@gashead says i should be getting dave, dave ja vu, 4music and a load of others but i'm not  i'll try a rescan or something."
529099250,2009-06-01T14:54:44Z,@davidarchie lucky!!!!my dad thinks im too old to watch pixar movies.     im happy for you though!
529119068,2009-06-01T14:56:53Z,bed. really feeling for families of the air france crash. have family who have made the same journey many times. wed 'til they know more 
529156977,2009-06-01T15:00:51Z,@meremusic oh no!  very sad.
529160318,2009-06-01T15:01:15Z,"...home now, listening to good music and looking at my big pile of paperwork. "
529161279,2009-06-01T15:01:20Z,still thinking about this weekend's sar mission...  http://bit.ly/117ixy. thoughts go out to the family. 
529217688,2009-06-01T15:07:24Z,"flying back home to nyc... no more beach and nice weather, super friendly people, nature and my great family "
529243023,2009-06-01T15:10:11Z,my thoughts are still with those lost souls on air france paris flight....saw sad pics of family getting news at airport-bad paps 
529243473,2009-06-01T15:10:14Z,@jordayn7 well damn... coulda brought to the movies. 
529261005,2009-06-01T15:12:06Z,@stephjonesmusic yeah you're right i forgot 
529261122,2009-06-01T15:12:07Z,@antigone sorry to hear that  your family is strong and i'm confident this will just be a temporary setback.
529273493,2009-06-01T15:13:26Z,@krysjustice cant get your music in germany 
529274737,2009-06-01T15:13:34Z,oh boy... love summer vaca. have good night i am in dc. my family is driving me nuts.... i want to run away 
